FECHA;I_R;IG1_R;IG2_R;IG3_R;I_C;IG1_C;IG2_C;IG3_C;U_R;UG1_R;UG2_R;UG3_R;U_C;UG1_C;UG2_C;UG3_C;IG1_R2;IG2_R2;IG3_R2;t;t2;PM10;PM10_1;PM10_2;PM10_3;PM10_4;PM10_5;PM25;PM25_1;PM25_2;PM25_3;PM25_4;PM25_5;T;T_1;T_2;T_3;P;P_1;P_2;P_3;HR;H_1;H_2;H_3;V;V_1;V_2;V_3;sen1;sen2;sen3;sen4;sen5;sen6;cos1;cos2;cos3;cos4;cos5;cos6;ene;feb;mar;abr;may;jun;jul;ago;sep;oct;nov;lu;ma;mi;ju;vi;sa;do
22-02-2013;3;2;1;0;5;0;2;3;126;53;57;16;20;0;11;9;2;1;0;53;2809;48.0587;36.8604;28.3004;34.9729;18.9054;14.8038;11.1;12.5;9.2;8.7;5.8;5;18.4;17.3;15.5;16.9;0;0;0;0;59.5;63.8;64.8;56;4;4.7;3.2;4;0.790945657;0.967937783;0.393590277;-0.486272707;-0.98867759;-0.723644038;0.611886401;-0.251190064;-0.91928597;-0.873807104;-0.150055398;0.690173388;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
23-02-2013;4;2;0;2;3;0;1;2;180;77;86;17;16;0;7;9;2;0;1;54;2916;35.6342;48.0587;36.8604;28.3004;34.9729;18.9054;6.5;11.1;12.5;9.2;8.7;5.8;18;18.4;17.3;15.5;0;0;0;0;62;59.5;63.8;64.8;4.3;4;4.7;3.2;0.801361088;0.958717817;0.345612313;-0.545240439;-0.997917161;-0.648629561;0.598180914;-0.284359187;-0.938377392;-0.838279705;-0.064508449;0.761104259;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
24-02-2013;0;0;0;0;5;0;2;3;149;66;75;8;15;1;4;10;0;0;0;55;3025;37.5133;35.6342;48.0587;36.8604;28.3004;34.9729;5.8;6.5;11.1;12.5;9.2;8.7;16.2;18;18.4;17.3;0;0;0;0;64.5;62;59.5;63.8;6.1;4.3;4;4.7;0.811539059;0.94836158;0.296712819;-0.601624063;-0.999768502;-0.566701756;0.584298174;-0.317191289;-0.954966755;-0.798779373;0.021516097;0.823923006;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
25-02-2013;2;1;0;1;4;0;1;3;117;45;57;15;18;0;9;9;1;0;1;56;3136;29.7817;37.5133;35.6342;48.0587;36.8604;28.3004;7.3;5.8;6.5;11.1;12.5;9.2;18.2;16.2;18;18.4;0;0;0;0;62.5;64.5;62;59.5;5.8;6.1;4.3;4;0.821476553;0.936881346;0.24702218;-0.655156357;-0.994217907;-0.47873384;0.570242293;-0.349647455;-0.969009826;-0.755493314;0.107381347;0.877960085;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
26-02-2013;4;1;1;2;4;0;3;1;125;49;67;9;16;0;12;4;1;1;2;57;3249;36.6075;29.7817;37.5133;35.6342;48.0587;36.8604;9.7;7.3;5.8;6.5;11.1;12.5;18.7;18.2;16.2;18;0;0;0;0;61.5;62.5;64.5;62;3.6;5.8;6.1;4.3;0.831170626;0.924290722;0.19667289;-0.70558361;-0.98130647;-0.385663406;0.556017437;-0.38168922;-0.98046916;-0.708626678;0.192451582;0.922639549;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
27-02-2013;3;1;0;2;6;0;5;1;118;35;70;13;18;0;11;7;1;0;1;58;3364;28.8429;36.6075;29.7817;37.5133;35.6342;48.0587;5.3;9.7;7.3;5.8;6.5;11.1;14.3;18.7;18.2;16.2;0;0;0;0;63.5;61.5;62.5;64.5;4.7;3.6;5.8;6.1;0.840618406;0.91060463;0.145799197;-0.752666828;-0.961129784;-0.288482433;0.541627821;-0.413278608;-0.989314204;-0.658401585;0.276096973;0.957485188;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28-02-2013;2;2;0;0;7;0;4;3;103;45;53;5;25;0;10;15;2;0;0;59;3481;31.2954;28.8429;36.6075;29.7817;37.5133;35.6342;5.5;5.3;9.7;7.3;5.8;6.5;14.3;14.3;18.7;18.2;0;0;0;0;63.2;63.5;61.5;62.5;4;4.7;3.6;5.8;0.849817092;0.895839291;0.09453675;-0.796182864;-0.933837229;-0.18822671;0.527077709;-0.444378178;-0.995521372;-0.60505607;0.357698239;0.982125606;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
01-03-2013;6;3;1;2;1;0;1;0;116;55;52;9;16;1;8;7;3;0;1;60;3600;36.5609;31.2954;28.8429;36.6075;29.7817;37.5133;7.8;5.5;5.3;9.7;7.3;5.8;11.8;14.3;14.3;18.7;0;0;0;0;71.8;63.2;63.5;61.5;3.2;4;4.7;3.6;0.858763958;0.880012204;0.043022233;-0.835925479;-0.89963087;-0.085964799;0.512371412;-0.474951072;-0.999074115;-0.548842958;0.436651232;0.996298175;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
02-03-2013;1;0;1;0;3;0;1;2;164;84;63;17;13;0;5;8;0;1;0;61;3721;55.3487;36.5609;31.2954;28.8429;36.6075;29.7817;16.5;7.8;5.5;5.3;9.7;7.3;14.6;11.8;14.3;14.3;0;0;0;0;73;71.8;63.2;63.5;5.8;3.2;4;4.7;0.867456355;0.863142128;-0.008606997;-0.871706319;-0.858763958;0.017213356;0.497513289;-0.504961055;-0.999962959;-0.490028666;0.512371412;0.999851839;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
03-03-2013;3;3;0;0;2;0;1;1;155;74;72;9;22;1;14;7;3;0;0;62;3844;34.4337;55.3487;36.5609;31.2954;28.8429;36.6075;10.4;16.5;7.8;5.5;5.3;9.7;21;14.6;11.8;14.3;0;0;0;0;62.2;73;71.8;63.2;3.2;5.8;3.2;4;0.875891705;0.845249057;-0.060213277;-0.903355802;-0.811539059;0.120208045;0.482507742;-0.534372558;-0.998185534;-0.428891938;0.584298174;0.992748722;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
04-03-2013;0;0;0;0;3;0;2;1;144;76;62;6;29;2;11;16;0;0;0;63;3969;54.31;34.4337;55.3487;36.5609;31.2954;28.8429;18.3;10.4;16.5;7.8;5.5;5.3;17.1;21;14.6;11.8;0;0;0;0;63.5;62.2;73;71.8;3.2;3.2;5.8;3.2;0.88406751;0.826354199;-0.111659007;-0.930723931;-0.758305808;0.221921513;0.467359217;-0.563150724;-0.99374658;-0.365722523;0.651898996;0.975064532;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
05-03-2013;4;3;1;0;3;0;2;1;111;46;56;9;18;1;6;11;3;1;0;64;4096;46.7841;54.31;34.4337;55.3487;36.5609;31.2954;13.7;18.3;10.4;16.5;7.8;5.5;15.2;17.1;21;14.6;0;0;0;0;66;63.5;62.2;73;5.8;3.2;3.2;5.8;0.891981346;0.806479946;-0.162807013;-0.953680997;-0.699458327;0.321269662;0.452072204;-0.591261445;-0.986657933;-0.300819808;0.714673386;0.946987753;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
06-03-2013;5;2;1;2;10;2;8;0;121;49;61;11;20;1;11;8;2;1;1;65;4225;27.141;46.7841;54.31;34.4337;55.3487;36.5609;6.8;13.7;18.3;10.4;16.5;7.8;12.7;15.2;17.1;21;0;0;0;0;60.5;66;63.5;62.2;3.2;5.8;3.2;3.2;0.89963087;0.785649855;-0.213520915;-0.972118197;-0.635432301;0.417193603;0.436651232;-0.618671403;-0.976938493;-0.23449139;0.772156584;0.908817637;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
07-03-2013;2;1;0;1;6;0;2;4;116;52;56;8;18;0;12;6;1;0;1;66;4356;38.0112;27.141;46.7841;54.31;34.4337;55.3487;8.1;6.8;13.7;18.3;10.4;16.5;13;12.7;15.2;17.1;0;0;0;0;58.2;60.5;66;63.5;2.9;3.2;5.8;3.2;0.907013813;0.763888613;-0.263665493;-0.98594815;-0.566701756;0.508670944;0.421100871;-0.645348113;-0.964614176;-0.167051626;0.823923006;0.860961016;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
08-03-2013;3;0;1;2;4;0;3;1;119;60;44;15;21;1;11;9;0;1;2;67;4489;57.0746;38.0112;27.141;46.7841;54.31;34.4337;12.6;8.1;6.8;13.7;18.3;10.4;13.9;13;12.7;15.2;0;0;0;0;63.8;58.2;60.5;66;2.5;2.9;3.2;5.8;0.914127988;0.741222011;-0.313107041;-0.995105311;-0.49377555;0.594726687;0.405425728;-0.671259958;-0.949717843;-0.098820139;0.869589389;0.803927962;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
09-03-2013;2;0;0;2;4;1;3;0;186;79;93;14;24;0;13;11;0;0;2;68;4624;57.7808;57.0746;38.0112;27.141;46.7841;54.31;11.6;12.6;8.1;6.8;13.7;18.3;13.3;13.9;13;12.7;0;0;0;0;70;63.8;58.2;60.5;4.7;2.5;2.9;3.2;0.920971288;0.717676914;-0.361713731;-0.999546281;-0.417193603;0.674443619;0.38963045;-0.696376226;-0.932289213;-0.030120305;0.908817637;0.738326354;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
10-03-2013;2;0;0;2;1;0;0;1;202;114;79;9;16;0;7;9;0;0;2;69;4761;65.1259;57.7808;57.0746;38.0112;27.141;46.7841;8.2;11.6;12.6;8.1;6.8;13.7;17.3;13.3;13.9;13;0;0;0;0;60.8;70;63.8;58.2;4.7;4.7;2.5;2.9;0.927541684;0.693281227;-0.409355959;-0.999250011;-0.3375229;0.746972088;0.373719715;-0.72066715;-0.912374758;0.038722281;0.941317318;0.664855398;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
11-03-2013;1;0;0;1;6;1;2;3;179;96;75;8;20;3;9;8;0;0;1;70;4900;48.2041;65.1259;57.7808;57.0746;38.0112;27.141;10.8;8.2;11.6;12.6;8.1;6.8;15.7;17.3;13.3;13.9;0;0;0;0;66.8;60.8;70;63.8;4.7;4.7;4.7;2.5;0.933837229;0.668063864;-0.455906694;-0.994217907;-0.255353295;0.811539059;0.357698239;-0.74410394;-0.890027576;0.107381347;0.966847814;0.584298174;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
12-03-2013;3;0;1;2;5;1;2;2;185;106;76;3;21;1;7;13;0;1;1;71;5041;48.1008;48.2041;65.1259;57.7808;57.0746;38.0112;10.2;10.8;8.2;11.6;12.6;8.1;14.2;15.7;17.3;13.3;0;0;0;0;45;66.8;60.8;70;5.4;4.7;4.7;4.7;0.939856058;0.642054713;-0.501241813;-0.984473817;-0.171293144;0.867456355;0.341570769;-0.766658819;-0.865307254;0.17553149;0.985220107;0.497513289;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
13-03-2013;4;3;0;1;2;0;1;1;183;95;76;12;19;2;9;8;3;0;1;72;5184;38.0491;48.1008;48.2041;65.1259;57.7808;57.0746;9.3;10.2;10.8;8.2;11.6;12.6;14.1;14.2;15.7;17.3;0;0;0;0;61.5;45;66.8;60.8;4;5.4;4.7;4.7;0.945596387;0.6152846;-0.545240439;-0.970063922;-0.085964799;0.914127988;0.325342085;-0.788305056;-0.838279705;0.242849722;0.996298175;0.405425728;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
14-03-2013;7;5;2;0;5;1;1;3;222;124;89;9;23;0;18;5;4;2;0;73;5329;58.4046;38.0491;48.1008;48.2041;65.1259;57.7808;24.3;9.3;10.2;10.8;8.2;11.6;13.8;14.1;14.2;15.7;0;0;0;0;54;61.5;45;66.8;3.6;4;5.4;4.7;0.951056516;0.587785252;-0.587785252;-0.951056516;4.14E-13;0.951056516;0.309016994;-0.809016994;-0.809016994;0.309016994;1;0.309016994;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
15-03-2013;7;1;1;5;8;0;4;4;208;128;72;8;24;1;16;7;1;1;4;74;5476;79.897;58.4046;38.0491;48.1008;48.2041;65.1259;31.2;24.3;9.3;10.2;10.8;8.2;13.9;13.8;14.1;14.2;0;0;0;0;57.8;54;61.5;45;3.6;3.6;4;5.4;0.956234827;0.559589262;-0.628762815;-0.927541684;0.085964799;0.977848342;0.292600336;-0.828770087;-0.777597147;0.373719715;0.996298175;0.209314646;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
16-03-2013;3;2;0;1;4;0;0;4;368;219;134;15;33;2;17;14;2;0;1;75;5625;99.8848;79.897;58.4046;38.0491;48.1008;48.2041;35.1;31.2;24.3;9.3;10.2;10.8;15.8;13.9;13.8;14.1;0;0;0;0;57.5;57.8;54;61.5;3.6;3.6;3.6;4;0.961129784;0.530730048;-0.668063864;-0.89963087;0.171293144;0.994217907;0.276096973;-0.847540923;-0.74410394;0.436651232;0.985220107;0.107381347;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
17-03-2013;4;1;3;0;5;0;2;3;357;217;119;21;18;0;11;7;1;3;0;76;5776;74.9132;99.8848;79.897;58.4046;38.0491;48.1008;30.5;35.1;31.2;24.3;9.3;10.2;12;15.8;13.9;13.8;0;0;0;0;64.5;57.5;57.8;54;2.9;3.6;3.6;3.6;0.965739938;0.501241813;-0.70558361;-0.867456355;0.255353295;0.99999074;0.259511797;-0.865307254;-0.708626678;0.497513289;0.966847814;0.004303538;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
18-03-2013;10;3;5;2;8;0;4;4;265;153;102;10;28;2;16;10;3;4;2;77;5929;47.8829;74.9132;99.8848;79.897;58.4046;38.0491;16.4;30.5;35.1;31.2;24.3;9.3;15.8;12;15.8;13.9;0;0;0;0;67.5;64.5;57.5;57.8;3.2;2.9;3.6;3.6;0.970063922;0.471159508;-0.741222011;-0.831170626;0.3375229;0.995105311;0.242849722;-0.882048025;-0.671259958;0.556017437;0.941317318;-0.098820139;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
19-03-2013;7;4;1;2;3;0;0;3;293;159;119;15;17;2;7;8;4;1;2;78;6084;81.7911;47.8829;74.9132;99.8848;79.897;58.4046;40;16.4;30.5;35.1;31.2;24.3;13.3;15.8;12;15.8;0;0;0;0;72.8;67.5;64.5;57.5;4.7;3.2;2.9;3.6;0.974100455;0.440518784;-0.774884041;-0.790945657;0.417193603;0.979613692;0.226115686;-0.897743394;-0.632103411;0.611886401;0.908817637;-0.200890555;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
20-03-2013;5;3;1;1;5;0;2;3;230;122;92;16;17;2;6;9;3;1;1;79;6241;25.2425;81.7911;47.8829;74.9132;99.8848;79.897;12.6;40;16.4;30.5;35.1;31.2;11;13.3;15.8;12;5.2;0;0;0;80.2;72.8;67.5;64.5;5.4;4.7;3.2;2.9;0.977848342;0.409355959;-0.806479946;-0.746972088;0.49377555;0.953680997;0.209314646;-0.912374758;-0.591261445;0.664855398;0.869589389;-0.300819808;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
21-03-2013;2;1;0;1;3;0;2;1;268;146;111;11;17;1;7;9;0;0;0;80;6400;21.4763;25.2425;81.7911;47.8829;74.9132;99.8848;8.6;12.6;40;16.4;30.5;35.1;11.3;11;13.3;15.8;0;5.2;0;0;64.8;80.2;72.8;67.5;5;5.4;4.7;3.2;0.98130647;0.377707965;-0.835925479;-0.699458327;0.566701756;0.917583626;0.192451582;-0.925924777;-0.548842958;0.714673386;0.823923006;-0.397542814;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
22-03-2013;5;1;1;3;2;0;1;1;246;132;97;17;18;0;9;9;1;1;2;81;6561;31.01;21.4763;25.2425;81.7911;47.8829;74.9132;14.9;8.6;12.6;40;16.4;30.5;15.3;11.3;11;13.3;0;0;5.2;0;61.5;64.8;80.2;72.8;5.4;5;5.4;4.7;0.984473817;0.345612313;-0.863142128;-0.648629561;0.635432301;0.871706319;0.17553149;-0.938377392;-0.504961055;0.761104259;0.772156584;-0.490028666;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
23-03-2013;1;1;0;0;1;0;1;0;340;166;158;16;8;0;2;6;1;0;0;82;6724;51.7923;31.01;21.4763;25.2425;81.7911;47.8829;20.2;14.9;8.6;12.6;40;16.4;12.6;15.3;11.3;11;0;0;0;5.2;75.8;61.5;64.8;80.2;2.9;5.4;5;5.4;0.987349442;0.313107041;-0.888057323;-0.594726687;0.699458327;0.816538051;0.158559385;-0.949717843;-0.459732739;0.803927962;0.714673386;-0.577291617;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
24-03-2013;3;1;1;1;3;0;3;0;316;171;125;20;21;0;13;8;1;1;0;83;6889;31.713;51.7923;31.01;21.4763;25.2425;81.7911;23.4;20.2;14.9;8.6;12.6;40;13.6;12.6;15.3;11.3;2.4;0;0;0;82.5;75.8;61.5;64.8;2.5;2.9;5.4;5;0.989932495;0.280230675;-0.91060463;-0.538005172;0.758305808;0.752666828;0.141540295;-0.95993269;-0.413278608;0.842941537;0.651898996;-0.658401585;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
25-03-2013;2;1;0;1;6;1;3;2;284;146;114;24;20;0;11;9;1;0;1;84;7056;24.4589;31.713;51.7923;31.01;21.4763;25.2425;12.3;23.4;20.2;14.9;8.6;12.6;15.5;13.6;12.6;15.3;0;2.4;0;0;59.5;82.5;75.8;61.5;4.7;2.5;2.9;5.4;0.992222209;0.24702218;-0.930723931;-0.47873384;0.811539059;0.680773409;0.124479264;-0.969009826;-0.365722523;0.877960085;0.584298174;-0.732494072;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0
26-03-2013;5;2;1;2;3;0;3;0;268;131;117;20;22;0;13;9;2;1;2;85;7225;39.3058;24.4589;31.713;51.7923;31.01;21.4763;14.7;12.3;23.4;20.2;14.9;8.6;18.2;15.5;13.6;12.6;0;0;2.4;0;53;59.5;82.5;75.8;6.1;4.7;2.5;2.9;0.994217907;0.213520915;-0.94836158;-0.417193603;0.858763958;0.601624063;0.107381347;-0.976938493;-0.317191289;0.908817637;0.512371412;-0.798779373;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0
27-03-2013;10;5;1;4;2;1;0;1;259;141;96;22;21;0;14;7;5;1;3;86;7396;46.6846;39.3058;24.4589;31.713;51.7923;31.01;15.2;14.7;12.3;23.4;20.2;14.9;18.1;18.2;15.5;13.6;0;0;0;2.4;63;53;59.5;82.5;7.2;6.1;4.7;2.5;0.995918996;0.179766586;-0.963470549;-0.353676122;0.89963087;0.516062391;0.09025161;-0.983709294;-0.267814305;0.935367949;0.436651232;-0.856550996;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0
28-03-2013;4;2;0;2;0;0;0;0;173;81;83;9;19;0;14;5;2;0;2;87;7569;58.4804;46.6846;39.3058;24.4589;31.713;51.7923;18.1;15.2;14.7;12.3;23.4;20.2;18.3;18.1;18.2;15.5;0;0;0;0;51.2;63;53;59.5;3.6;7.2;6.1;4.7;0.997324973;0.145799197;-0.976010551;-0.288482433;0.933837229;0.42500034;0.07309513;-0.989314204;-0.21772323;0.957485188;0.357698239;-0.90519319;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0
29-03-2013;7;0;2;5;4;0;2;2;266;119;134;13;14;0;7;7;0;2;2;88;7744;37.1546;58.4804;46.6846;39.3058;24.4589;31.713;12.6;18.1;15.2;14.7;12.3;23.4;15;18.3;18.1;18.2;0;0;0;0;74.5;51.2;63;53;4;3.6;7.2;6.1;0.998435421;0.111659007;-0.98594815;-0.221921513;0.961129784;0.329408482;0.05591699;-0.99374658;-0.167051626;0.975064532;0.276096973;-0.944187509;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0
30-03-2013;6;3;1;2;2;0;2;0;227;115;94;18;16;0;10;6;3;1;1;89;7921;23.9511;37.1546;58.4804;46.6846;39.3058;24.4589;8.5;12.6;18.1;15.2;14.7;12.3;14.2;15;18.3;18.1;0;0;0;0;72.5;74.5;51.2;63;3.6;4;3.6;7.2;0.999250011;0.077386479;-0.993256849;-0.154308821;0.98130647;0.23030567;0.038722281;-0.99700117;-0.1159346;0.988022666;0.192451582;-0.973118337;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0
31-03-2013;5;3;1;1;1;0;0;1;329;175;128;26;13;1;5;7;3;1;0;90;8100;46.0112;23.9511;37.1546;58.4804;46.6846;39.3058;15.7;8.5;12.6;18.1;15.2;14.7;14.1;14.2;15;18.3;0;0;0;0;63.2;72.5;74.5;51.2;2.9;3.6;4;3.6;0.999768502;0.043022233;-0.997917161;-0.085964799;0.994217907;0.128748177;0.021516097;-0.999074115;-0.064508449;0.996298175;0.107381347;-0.99167732;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1
01-04-2013;2;2;0;0;4;0;1;3;91;66;18;7;23;3;13;7;2;0;0;91;8281;46.69;46.0112;23.9511;37.1546;58.4804;46.6846;15.9;15.7;8.5;12.6;18.1;15.2;12.6;14.1;14.2;15;1.3;0;0;0;77.5;63.2;72.5;74.5;2.5;2.9;3.6;4;0.99999074;0.008606997;-0.999916659;-0.017213356;0.999768502;0.02581844;0.004303538;-0.999962959;-0.012910296;0.999851839;0.021516097;-0.999666649;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
02-04-2013;9;3;2;4;6;0;1;5;82;59;20;3;20;1;12;7;3;2;4;92;8464;43.4271;46.69;46.0112;23.9511;37.1546;58.4804;14.8;15.9;15.7;8.5;12.6;18.1;14.5;12.6;14.1;14.2;0;1.3;0;0;74;77.5;63.2;72.5;3.6;2.5;2.9;3.6;0.999916659;-0.02581844;-0.999250011;0.051619667;0.997917161;-0.077386479;-0.012910296;-0.999666649;0.038722281;0.998666816;-0.064508449;-0.99700117;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
03-04-2013;2;0;1;1;6;1;3;2;76;42;26;8;17;3;8;6;0;1;1;93;8649;74.7871;43.4271;46.69;46.0112;23.9511;37.1546;21.5;14.8;15.9;15.7;8.5;12.6;17.6;14.5;12.6;14.1;0;0;1.3;0;54;74;77.5;63.2;3.6;3.6;2.5;2.9;0.999546281;-0.060213277;-0.995918996;0.120208045;0.98867759;-0.179766586;-0.030120305;-0.998185534;0.09025161;0.992748722;-0.150055398;-0.983709294;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
04-04-2013;4;0;2;2;7;0;3;4;186;86;91;9;18;1;7;10;0;2;1;94;8836;54.7429;74.7871;43.4271;46.69;46.0112;23.9511;23.7;21.5;14.8;15.9;15.7;8.5;12.2;17.6;14.5;12.6;7;0;0;1.3;79;54;74;77.5;4;3.6;3.6;2.5;0.998879716;-0.09453675;-0.989932495;0.18822671;0.972118197;-0.280230675;-0.047321388;-0.995521372;0.141540295;0.982125606;-0.23449139;-0.95993269;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
05-04-2013;1;0;0;1;7;2;3;2;185;96;77;12;20;0;15;5;0;0;1;95;9025;15.6078;54.7429;74.7871;43.4271;46.69;46.0112;8.3;23.7;21.5;14.8;15.9;15.7;12.8;12.2;17.6;14.5;0;7;0;0;73.8;79;54;74;5.8;4;3.6;3.6;0.997917161;-0.128748177;-0.98130647;0.255353295;0.94836158;-0.377707965;-0.064508449;-0.99167732;0.192451582;0.966847814;-0.317191289;-0.925924777;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
06-04-2013;5;4;0;1;3;0;2;1;244;117;108;19;17;1;8;8;4;0;1;96;9216;20.1079;15.6078;54.7429;74.7871;43.4271;46.69;8.6;8.3;23.7;21.5;14.8;15.9;12;12.8;12.2;17.6;0;0;7;0;70.2;73.8;79;54;4;5.8;4;3.6;0.996658902;-0.162807013;-0.970063922;0.321269662;0.917583626;-0.471159508;-0.081676395;-0.986657933;0.242849722;0.946987753;-0.397542814;-0.882048025;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0
07-04-2013;2;2;0;0;1;0;0;1;243;136;88;19;14;0;6;8;2;0;0;97;9409;22.435;20.1079;15.6078;54.7429;74.7871;43.4271;9.4;8.6;8.3;23.7;21.5;14.8;11.3;12;12.8;12.2;0;0;0;7;71.8;70.2;73.8;79;5;4;5.8;4;0.995105311;-0.19667289;-0.956234827;0.385663406;0.880012204;-0.559589262;-0.098820139;-0.98046916;0.292600336;0.922639549;-0.474951072;-0.828770087;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1
08-04-2013;0;0;0;0;4;0;0;4;224;127;86;11;21;1;10;10;0;0;0;98;9604;67.7838;22.435;20.1079;15.6078;54.7429;74.7871;37.4;9.4;8.6;8.3;23.7;21.5;10.8;11.3;12;12.8;0;0;0;0;69.2;71.8;70.2;73.8;3.6;5;4;5.8;0.993256849;-0.23030567;-0.939856058;0.448229342;0.835925479;-0.642054713;-0.1159346;-0.973118337;0.341570769;0.893918597;-0.548842958;-0.766658819;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0
09-04-2013;7;4;1;2;5;0;1;4;183;98;71;14;18;0;9;9;4;0;2;99;9801;64.0375;67.7838;22.435;20.1079;15.6078;54.7429;32.8;37.4;9.4;8.6;8.3;23.7;9;10.8;11.3;12;7.1;0;0;0;74.5;69.2;71.8;70.2;4.7;3.6;5;4;0.991114064;-0.263665493;-0.920971288;0.508670944;0.785649855;-0.717676914;-0.133014707;-0.964614176;0.38963045;0.860961016;-0.618671403;-0.696376226;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
10-04-2013;7;3;3;1;2;0;0;2;199;101;83;15;16;0;10;6;3;2;1;100;10000;28.8912;64.0375;67.7838;22.435;20.1079;15.6078;17.4;32.8;37.4;9.4;8.6;8.3;11.6;9;10.8;11.3;14.3;7.1;0;0;81;74.5;69.2;71.8;6.1;4.7;3.6;5;0.98867759;-0.296712819;-0.89963087;0.566701756;0.729557554;-0.785649855;-0.150055398;-0.954966755;0.436651232;0.823923006;-0.683919422;-0.618671403;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0
11-04-2013;7;4;1;2;8;0;3;5;198;110;76;12;15;1;10;4;4;0;1;101;10201;28.2483;28.8912;64.0375;67.7838;22.435;20.1079;15.5;17.4;32.8;37.4;9.4;8.6;6.4;11.6;9;10.8;0;14.3;7.1;0;74;81;74.5;69.2;4.3;6.1;4.7;3.6;0.98594815;-0.329408482;-0.875891705;0.622046748;0.668063864;-0.845249057;-0.167051626;-0.944187509;0.482507742;0.782980104;-0.74410394;-0.534372558;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0
12-04-2013;1;0;0;1;1;0;1;0;202;112;76;14;23;0;13;10;0;0;1;102;10404;29.6479;28.2483;28.8912;64.0375;67.7838;22.435;15.2;15.5;17.4;32.8;37.4;9.4;8.5;6.4;11.6;9;0;0;14.3;7.1;67.8;74;81;74.5;4.3;4.3;6.1;4.7;0.982926552;-0.361713731;-0.849817092;0.674443619;0.601624063;-0.895839291;-0.183998352;-0.932289213;0.527077709;0.738326354;-0.798779373;-0.444378178;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0
